"lon","lat","no2","campaign","code"
4.839793,50.8373,22.3,"facade","448421"
3.218804,50.92914,23.9,"facade","448619"
3.292409,50.77674,20.3,"facade","448790"
4.388065,51.17556,41.6,"facade","448829"
3.718758,51.04175,47.9,"facade","448841"
4.85144,51.10072,17.3,"facade","448904"
4.565024,50.83614,20.3,"facade","448940"
4.950896,50.76867,16.5,"facade","449012"
3.731364,51.03347,28,"facade","449015"
4.802253,50.94453,19.5,"facade","449048"
3.534007,51.16872,20.5,"facade","449093"
4.469086,51.22245,31.4,"facade","449330"
4.43695,51.31173,18.3,"facade","449450"
3.173618,50.80311,19.6,"facade","449660"
3.74607,50.87988,14.5,"facade","449939"
4.689214,50.86333,17.7,"facade","450014"
4.517647,51.06616,24.9,"facade","450137"
5.273294,50.95191,25.9,"facade","450254"
3.788851,51.02973,21,"facade","450647"
3.448627,50.92199,25.1,"facade","450860"
3.332711,50.92759,18.1,"facade","450863"
4.040672,50.93269,31.4,"facade","450965"
4.181398,51.00718,28.3,"facade","450974"
4.330107,51.10601,29.3,"facade","450992"
3.71672080647061,51.0876778313256,44.6,"facade","451019"
4.959396,51.32915,19.4,"facade","451064"
4.500716,51.01453,42.5,"facade","451154"
3.854086,50.93592,20.8,"facade","451175"
4.674352,51.05621,20.1,"facade","451223"
2.894589,51.21031,21.1,"facade","451265"
3.108812,51.06854,27.4,"facade","451274"
4.42885873742453,50.9372516495435,22.9,"facade","451280"
3.730915,51.07663,30.2,"facade","451373"
3.806512,51.0683,28.2,"facade","451388"
2.624102,50.86222,15.5,"facade","451406"
5.170615,51.10984,23.9,"facade","451451"
4.655563,51.18911,27.8,"facade","451469"
3.432916,51.1065,27,"facade","451520"
4.169994,50.80857,18.9,"facade","451538"
3.723363,51.06749,33.2,"facade","451544"
4.697347,50.9332,24.1,"facade","451547"
3.742573,51.18379,22.9,"facade","451580"
3.664722,51.12507,25.8,"facade","451607"
4.354017,51.01365,24.6,"facade","451613"
3.680218,51.23356,20.3,"facade","451640"
3.775888,51.07871,25.4,"facade","451670"
5.080855,51.07899,16.8,"facade","451715"
4.757104,51.35101,20,"facade","451736"
4.424207,51.18515,42.9,"facade","451769"
4.463546,51.2465,28.3,"facade","451778"
4.408116,51.31259,20.7,"facade","451847"
4.6790893119981,50.8547867989819,21,"facade","451895"
4.988802,50.82923,25.2,"facade","451976"
4.360373,51.18489,39.9,"facade","451994"
4.682915,51.16225,20.5,"facade","452033"
4.882509,51.29835,17.1,"facade","452150"
4.468943,51.27243,21.7,"facade","452189"
4.922505,51.31909,19.5,"facade","452627"
2.75099998982103,51.1292828801781,25.1,"facade","452654"
4.449176,51.35616,16.6,"facade","452660"
2.866341,51.01811,23.2,"facade","452771"
4.71409,50.95482,14.8,"facade","452810"
4.36227,51.18708,31.1,"facade","452909"
4.65548440516007,50.800290845649,14.9,"facade","453035"
5.467641,50.78699,21.2,"facade","453116"
4.940764,51.32398,29,"facade","453212"
4.361626,51.17897,26.3,"facade","453218"
3.756519,50.7937,14.4,"facade","453398"
3.97091,51.10622,28.7,"facade","453428"
4.493678,51.30285,16.8,"facade","453461"
4.235359,51.18039,33.4,"facade","453653"
3.210893,50.86367,18.4,"facade","453836"
4.698779,50.89241,24.8,"facade","454061"
4.226215,50.89324,22.1,"facade","454247"
4.88972,50.77464,19,"facade","454250"
4.363183,51.18488,29,"facade","454562"
4.073371,50.73773,16.2,"facade","454682"
3.651805,51.10442,18.4,"facade","454715"
4.215857,50.8657,19.6,"facade","454733"
2.928433,50.93662,21.6,"facade","454772"
4.249762,51.01271,28.9,"facade","454841"
4.783528,51.26656,14.9,"facade","455276"
4.625644,50.89904,20.2,"facade","455393"
5.180492,50.81773,41.4,"facade","455507"
4.461,50.76061,20.6,"facade","455834"
4.960968,50.76693,15,"facade","455840"
5.086971,51.07008,23.8,"facade","455843"
3.413731,50.96127,18.5,"facade","455873"
5.26428109252765,50.9451640040021,24.8,"facade","455903"
5.499421,50.75334,16.2,"facade","456002"
3.245447,50.84673,22.1,"facade","456068"
4.426066,51.18535,29.9,"facade","456185"
3.243383,51.19793,22.1,"facade","456446"
5.10523745521542,51.1937995039089,16,"facade","456458"
4.372021,51.05456,26,"facade","456479"
4.108017,50.8344,18.5,"facade","456515"
4.103108,51.12486,22.1,"facade","456599"
3.842965,50.95374,19.2,"facade","456623"
5.358638,50.91696,20.2,"facade","456776"
3.311728,50.83127,23,"facade","456866"
3.46717147554431,50.8168235446445,20.7,"facade","457019"
4.734315,50.86905,23,"facade","457046"
5.141066,51.26583,15.1,"facade","457049"
5.174469,50.82024,18.4,"facade","457058"
4.43265068560462,51.1924915697573,38.4,"facade","457061"
5.015573,51.38955,22.7,"facade","457064"
3.579397,51.17657,31.9,"facade","457067"
4.361043,50.96958,17.5,"facade","457070"
3.956952,50.74505,17.5,"facade","457073"
4.293776,50.78858,29,"facade","457076"
4.479857,50.88526,23.7,"facade","457079"
3.958145,51.14997,19,"facade","457088"
4.251465,51.08864,22.3,"facade","457091"
3.89365361316623,51.1848789155142,18,"facade","457100"
5.208703,51.18181,17.6,"facade","457151"
3.614968,50.86405,17.1,"facade","457166"
3.764861,51.17108,21.5,"facade","457169"
3.892537,50.90477,32.3,"facade","457172"
4.475626,51.02652,25.5,"facade","457538"
3.273387,51.059,20.6,"facade","457634"
3.529347,50.9869,25.2,"facade","457637"
4.492744,50.84018,28.7,"facade","457649"
3.64589797273557,50.9167597945493,17.7,"facade","457868"
4.994325,50.83597,15.2,"facade","458138"
4.43065149773886,51.3161264677799,27.9,"facade","458222"
4.396828,51.19976,32.4,"facade","458396"
4.566151,50.98142,19.9,"facade","458522"
3.282424,50.82941,21.4,"facade","459557"
4.116612,50.76824,17.4,"facade","459950"
4.534995,50.81824,18.7,"facade","460220"
3.30131,50.81288,23,"facade","460322"
3.486258,51.07765,20.2,"facade","460490"
4.279129,50.91791,17.7,"facade","461156"
4.478602,51.16788,31.3,"facade","461186"
4.493173,51.2912,24.6,"facade","461369"
5.144064,50.82999,18.1,"facade","461564"
3.606858,50.83451,42.7,"facade","461609"
4.839077,51.28926,14.2,"facade","461657"
5.572889,51.00757,17.8,"facade","461681"
4.289775,50.78852,24.6,"facade","461747"
4.503328,51.42859,20.2,"facade","461750"
4.838224,51.14153,21.8,"facade","461783"
3.69079,50.97941,22.3,"facade","461915"
4.337672,50.9523,16.8,"facade","462029"
4.554809,51.13985,22.4,"facade","462194"
4.651544,51.18867,24.7,"facade","462428"
3.726803,51.0458,23.9,"facade","462533"
4.456955,51.22859,34.6,"facade","462548"
4.471157,50.85603,25,"facade","462656"
2.864462,51.03179,41.2,"facade","462770"
4.632955,51.04828,21.6,"facade","462887"
4.98917,51.02445,15.8,"facade","462941"
4.18318,50.97176,20.3,"facade","462995"
5.373847,50.75997,16.8,"facade","462998"
3.467214,50.78614,15.2,"facade","463406"
4.12336,51.16719,28.5,"facade","463550"
3.985387,50.74071,17.4,"facade","463574"
5.200462,50.88784,20.3,"facade","463586"
5.25936100439624,51.1269634792143,12.9,"facade","463637"
4.332077,51.07827,22.7,"facade","463640"
5.070035,51.05624,16.6,"facade","463721"
4.058137,50.71805,16.8,"facade","463766"
4.250938,50.73828,22.2,"facade","463985"
4.438075,51.05158,21.5,"facade","464225"
4.129883,51.18708,22.1,"facade","464285"
5.278565,51.02726,16.7,"facade","464330"
4.459429,51.20234,30.6,"facade","464609"
4.115526,50.8409,21.2,"facade","464675"
4.731568,50.89225,20.1,"facade","464792"
4.765058,51.0543,20.8,"facade","464933"
3.614856,51.10137,19.2,"facade","465725"
4.785636,51.0746,19.9,"facade","466010"
3.36293,50.85667,21.5,"facade","466022"
3.444076,50.7736,37.2,"facade","466196"
4.509146,50.82395,24.5,"facade","466259"
4.547236,50.92878,17.6,"facade","466328"
4.986565,51.31276,18.4,"facade","466499"
4.545482,51.22752,20.3,"facade","466553"
3.193022,50.79527,19.9,"facade","466604"
3.564934,51.14398,19.7,"facade","466712"
4.166374,51.28793,23.5,"facade","467042"
4.446819,51.29185,21.8,"facade","467318"
5.457811,51.02095,15.8,"facade","467321"
4.339967,50.94141,28.2,"facade","467411"
4.689745,50.95824,14.4,"facade","467504"
4.425586,50.98869,19.6,"facade","467585"
3.298948,50.96306,17.4,"facade","467753"
3.99826,50.90348,15.3,"facade","467786"
4.77847,51.05266,22.5,"facade","467819"
5.039594,51.44773,27.9,"facade","467990"
4.139532,50.83176,18.1,"facade","468029"
3.285466,50.77855,19.7,"facade","468059"
3.976814,50.89484,15.6,"facade","468098"
3.916801,51.03854,20,"facade","468134"
4.990804,51.30906,15.1,"facade","468161"
4.533547,50.7722,24.3,"facade","468503"
3.434619,51.18147,15.1,"facade","468569"
3.350127,50.84292,38.5,"facade","468716"
3.748561,51.22639,19.8,"facade","469037"
4.974043,51.16516,17.3,"facade","469040"
3.403575,51.04064,16.9,"facade","469064"
3.721805,51.02266,22.3,"facade","469088"
5.482537,50.95609,22.6,"facade","469130"
5.591233,50.93682,15.1,"facade","469268"
5.455742,50.77226,17.7,"facade","469478"
4.957474,50.88506,15.9,"facade","469496"
3.104208,51.05363,23.9,"facade","469538"
3.085434,50.80847,18.4,"facade","469574"
3.442989,50.78222,17.6,"facade","469631"
3.87674119863668,51.1845268601528,22.3,"facade","469679"
4.494161,50.98979,28.9,"facade","469820"
4.371043,51.18926,34.5,"facade","470033"
5.347604,50.92817,22.6,"facade","470147"
5.044469,50.80148,16.8,"facade","470174"
4.56947981240619,51.1434278555822,21.6,"facade","470435"
3.472305,50.99531,19.6,"facade","470753"
4.319273,51.22265,28.5,"facade","470948"
5.077372,50.75836,29.1,"facade","471644"
3.909357,50.96083,19.4,"facade","471740"
3.19958,50.91897,27,"facade","471743"
4.62874,50.90126,24.4,"facade","471890"
4.876559,51.00166,19.4,"facade","471908"
3.989177,50.79923,15.3,"facade","472193"
3.361712,50.74604,17.7,"facade","472226"
3.212814,50.94138,19,"facade","472292"
4.435921,51.197,45.2,"facade","472358"
4.167649,50.86989,18.6,"facade","472382"
4.380584,51.06496,19.6,"facade","472502"
4.591653,51.03651,19.3,"facade","472616"
4.209898,51.12366,29.1,"facade","472790"
5.261359,50.91936,16.1,"facade","473075"
3.997559,51.02389,20.7,"facade","473138"
4.315585,51.35026,25.4,"facade","473411"
3.784764,50.89764,18.7,"facade","473510"
3.391086,50.87561,19.8,"facade","473645"
5.181385,50.9813,19.6,"facade","473723"
5.010143,50.81093,17.5,"facade","473780"
4.498445,51.29083,22.2,"facade","473783"
3.222679,50.92287,28.3,"facade","473867"
5.703553,50.96061,25.6,"facade","473990"
4.818096,51.11955,27.9,"facade","474305"
4.726935,50.88608,23.9,"facade","474557"
4.073936,50.86396,19.8,"facade","474560"
4.45277299483227,51.1044586542391,25.4,"facade","475151"
4.721364,50.82145,14.9,"facade","475241"
3.696179,50.84366,19.1,"facade","475325"
3.014895,50.93002,23.5,"facade","475427"
5.095973,51.12933,17.4,"facade","475595"
4.943207,50.81301,27.5,"facade","475640"
3.76179,51.05476,24.9,"facade","475652"
3.81369,51.09234,19.2,"facade","475670"
3.745441,51.04181,29.6,"facade","475688"
5.272064,50.94861,20.7,"facade","476021"
2.934215,50.82382,18.4,"facade","476039"
3.101763,50.8495,20,"facade","476042"
4.337801,51.3492,28.2,"facade","476054"
4.324573,51.2086,28,"facade","476078"
3.67415712980903,50.8040402285034,18.5,"facade","476153"
4.450913,51.12938,26.6,"facade","476156"
4.649034,51.16141,17.5,"facade","476252"
3.972515,51.17567,22,"facade","476303"
3.396553,50.84477,22.6,"facade","476471"
5.75114,51.01789,18.7,"facade","476525"
4.08922785962015,51.0221731593892,17.8,"facade","476828"
4.453587,51.25242,27.2,"facade","476957"
4.153383,51.03868,22,"facade","476981"
4.402313,51.34329,25,"facade","477005"
3.68755537440852,51.0717111207592,22.3,"facade","477062"
4.455164,51.45551,22.6,"facade","477065"
4.496531,51.16776,26.5,"facade","477470"
4.909617,51.07133,15.7,"facade","477890"
4.532421,51.32743,30.4,"facade","478484"
4.644681,50.90528,19,"facade","478574"
4.446318,50.86207,26.7,"facade","478664"
4.107481,51.0948,22,"facade","478790"
4.902302,51.17665,21.1,"facade","478802"
2.772248,51.16562,20.4,"facade","478811"
2.597185,51.1061,18.1,"facade","478820"
2.628378,51.10212,20.7,"facade","478847"
5.698449,51.08008,16.3,"facade","479051"
3.625214,51.04925,19.8,"facade","479069"
4.456843,51.03177,25.1,"facade","479120"
4.274399,51.08291,23.7,"facade","479183"
4.135162,51.16138,27.4,"facade","479357"
4.28981,51.01807,19.1,"facade","479414"
4.904259,50.8972,15.7,"facade","479534"
4.888017,50.93217,14.7,"facade","479624"
4.890947,51.31383,20.2,"facade","479930"
3.814541,50.89835,18.9,"facade","480182"
5.393753,50.94594,19,"facade","480242"
4.230016,51.01424,21,"facade","480263"
4.060133,50.92159,19.8,"facade","480362"
4.916282,50.79368,16.9,"facade","480647"
4.684933,51.26435,15.9,"facade","480695"
4.045971,51.15421,16.9,"facade","480779"
3.285757,50.8557,22.5,"facade","480782"
4.810049,51.17931,18,"facade","482279"
3.771521,51.0639,21.4,"facade","482297"
3.2783,50.82593,28.6,"facade","482411"
4.02115647587934,50.8698724266655,18.2,"facade","482504"
3.208254,51.09099,17.1,"facade","482513"
3.28972,51.33896,29,"facade","482657"
5.438834,50.9633,16.8,"facade","483128"
4.43090969791282,50.9233350090876,39.2,"facade","483260"
4.435769,51.2951,20,"facade","483923"
3.119164,50.94359,22.1,"facade","483995"
3.606854,50.83595,34.5,"facade","484712"
4.246216,50.8671,23.9,"facade","484733"
3.305874,50.84889,21.5,"facade","485120"
2.716474,50.85879,17.2,"facade","485636"
3.570701,51.05181,25.3,"facade","485708"
4.93405285524535,51.3254306523608,20,"facade","486026"
3.71906,51.03087,23.7,"facade","486053"
3.818125,50.99607,19.7,"facade","486068"
4.314581,51.17011,26.5,"facade","486218"
3.383063,51.20539,22.5,"facade","486236"
3.294445,50.8865,16.7,"facade","486542"
4.586558,51.01731,17.3,"facade","486788"
4.228438,50.80463,14.4,"facade","486818"
4.469221,51.12753,21.7,"facade","486827"
5.633999,50.89533,16.5,"facade","486875"
3.33088,50.9195,19.5,"facade","486884"
4.452841,51.17041,34.2,"facade","487046"
4.422216,51.11032,25.6,"facade","487070"
3.485227,51.20919,17.7,"facade","487106"
3.659684,51.07742,22.3,"facade","487109"
3.68736,50.95663,15.2,"facade","487361"
4.415417,51.28685,26.9,"facade","487373"
3.756226,51.03406,55.1,"facade","487388"
4.988123,51.07383,19.8,"facade","487391"
4.432268,51.21246,37.5,"facade","487397"
4.456345,51.30597,17.2,"facade","487400"
3.970597,50.70135,17.9,"facade","487418"
3.147058,51.13782,21.2,"facade","487481"
3.240814,51.21442,26.9,"facade","487583"
3.847049,51.00936,21.6,"facade","487640"
3.658499,51.02956,22.4,"facade","487652"
4.230751,51.20855,21.8,"facade","488429"
4.476915,51.19506,32,"facade","488450"
4.614402,51.14338,18.2,"facade","488603"
3.43392,50.93689,21.5,"facade","488633"
5.480744,50.86855,22.3,"facade","488714"
4.627226,50.93373,22,"facade","488915"
3.6549885374661,51.0853812764914,21.4,"facade","488936"
4.721723,50.88562,23.6,"facade","488969"
4.416039,51.00785,24.3,"facade","489023"
5.127581,51.16923,15.2,"facade","489287"
2.673112,51.11541,21,"facade","489290"
4.04966,51.12469,21.3,"facade","489566"
4.069522,51.03057,35.6,"facade","489941"
3.02823,50.78196,18.8,"facade","489965"
5.366718,50.95811,18.6,"facade","490256"
5.263168,50.81154,15.8,"facade","490352"
4.042659,50.85193,19.3,"facade","490484"
4.133092,51.21344,22.3,"facade","490856"
3.855252,50.97729,19.6,"facade","491240"
4.471551,50.9866,24.8,"facade","491441"
3.178514,51.15489,21.3,"facade","491621"
4.20561,50.9297,18.4,"facade","491744"
3.753241,51.17871,30.9,"facade","492083"
4.47543935058895,51.1995005230438,31.7,"facade","492401"
4.624478,51.33455,20.1,"facade","492494"
3.52075,50.9891,28.4,"facade","492548"
4.878023,51.30806,15.5,"facade","492554"
3.636752,50.86054,17.8,"facade","493130"
2.667188,51.11392,18.1,"facade","493280"
4.25109,50.81531,20.1,"facade","493289"
4.984903,51.15979,19.2,"facade","493316"
3.205808,51.0942,20.7,"facade","493322"
4.565719,51.13616,31.3,"facade","493343"
5.748747,51.17465,16.4,"facade","493346"
5.477477,51.24857,16.7,"facade","493370"
3.548727,50.96461,17.7,"facade","493373"
4.736384,50.86695,23.9,"facade","494114"
4.710651,50.87889,22.7,"facade","494159"
2.646024,50.84722,18.7,"facade","494363"
5.29529,51.23132,16.8,"facade","494534"
5.196296,50.81151,19.4,"facade","494609"
4.511672,50.96182,18.2,"facade","494642"
3.24295,51.15102,18.8,"facade","494756"
5.32829,51.03789,22.2,"facade","494864"
4.565624,51.39298,21,"facade","495383"
4.993386,51.15774,24.8,"facade","495425"
4.237355,50.73344,23.5,"facade","495908"
2.859428,51.03313,24.8,"facade","496172"
4.381898,51.13051,29.4,"facade","496271"
4.731485,50.82606,12.8,"facade","496301"
4.798007,50.92528,17.9,"facade","496328"
5.42254,51.20645,17,"facade","496436"
4.180964,50.99397,19.6,"facade","496694"
4.14469,51.16565,36,"facade","497372"
4.447993,51.28318,24.2,"facade","497522"
3.225993,50.77137,23.7,"facade","497630"
5.65780794946359,51.0650163198625,14,"facade","497930"
3.993122,51.05525,20.4,"facade","498008"
4.876129,51.32909,17,"facade","498035"
4.45006140420168,51.2027973355527,45,"facade","498065"
3.227731,51.17717,34.5,"facade","498365"
5.702105,50.9623,21.1,"facade","498419"
3.316554,50.87447,18.3,"facade","499505"
4.465545,50.77094,19.7,"facade","499679"
3.13201380260009,50.9484794609345,24.5,"facade","499847"
4.953615,51.31547,20.7,"facade","500195"
4.345866,51.13886,24.8,"facade","500741"
4.718857,51.29961,23.4,"facade","501188"
4.679923,51.29863,17.4,"facade","501437"
3.37104,50.76909,16.3,"facade","501524"
4.818066,50.90825,15.5,"facade","501797"
4.137997,51.17945,18.8,"facade","502433"
3.274622,50.91793,15.7,"facade","502568"
4.484316,51.20104,55.1,"facade","503261"
4.496377,51.31758,15.7,"facade","503288"
4.46030883353009,51.3982004062492,16.3,"facade","503315"
3.478477,50.86911,18.5,"facade","503375"
3.868018,51.17786,25.4,"facade","503384"
4.437523,51.29003,21.8,"facade","503513"
3.534784,50.98613,22.7,"facade","503522"
2.91448,51.13496,17.5,"facade","503549"
2.87732,51.17971,22.7,"facade","503576"
3.211965,51.11332,19.9,"facade","504071"
4.324401,51.04497,23.9,"facade","504107"
4.11380448076612,50.7911494166973,15.1,"facade","504251"
3.344141,51.24587,20.4,"facade","504734"
4.559182,50.8591,18.9,"facade","504830"
3.252112,50.9297,24.2,"facade","504836"
5.382347,51.02209,16.8,"facade","505184"
3.636515,50.85296,17.2,"facade","505304"
4.939968,51.03039,15,"facade","505526"
3.74261,51.03796,29,"facade","505709"
5.498763,50.89739,19.9,"facade","506543"
5.734491,51.03519,19,"facade","506699"
4.470632,51.1565,20.6,"facade","506711"
5.40612965196433,50.951517520515,21.8,"facade","506774"
3.959565,50.74978,17.9,"facade","506927"
3.315657,50.88226,20.2,"facade","506984"
5.50587,50.9633,24.8,"facade","507605"
3.751607,51.05499,33.3,"facade","507941"
3.75606,50.93517,17.6,"facade","508076"
4.96835403507436,50.9816150568187,15.9,"facade","508166"
2.905699,51.20833,23.1,"facade","508655"
4.450467,51.17626,24.4,"facade","508892"
3.83003,51.10662,19.1,"facade","509252"
4.844904,50.97831,24.5,"facade","509684"
4.296097,50.72847,17.2,"facade","509891"
3.356632,50.88828,25.9,"facade","511445"
4.596625,50.88359,18.6,"facade","511817"
4.174688,51.11121,20.3,"facade","512165"
4.058561,51.07402,22.3,"facade","512189"
4.596406,51.14565,17.6,"facade","512387"
3.633915,51.02066,18.5,"facade","512411"
4.317371,51.22386,32.3,"facade","512567"
3.883828,51.17173,20.9,"facade","512705"
