"code","pop_1","pop_5","pop_10","dist_coast","urban_1","natural_1","urban_5","natural_5","urban_10","natural_10"
"193092",3812.10311126709,78778.5274043083,228687.668761492,61.0410155941037,0.617283950617284,0,0.450280469148391,0.104028556858745,0.411599745060522,0.111663479923519
"193101",4312.37615203857,141663.549200058,890548.692435265,59.7459340011605,0.814814814814816,0,0.775114737378884,0.012748597654258,0.597068196303376,0.108094327597197
"193116",13163.002948761,111927.42051506,199228.420242906,66.6897806886545,0.987654320987656,0,0.561958184599691,0.109127995920448,0.343021032504761,0.141236456341619
"193134",885.903594255447,16890.8293083906,106709.210760236,64.2624604669297,0.333333333333333,0,0.161142274349821,0.00611932687404386,0.215933715742504,0.0119821542383684
"193233",2623.28571224213,43058.0274682045,249464.781567335,31.8136881061459,0.679012345679013,0.0864197530864197,0.443141254462007,0.156552779194288,0.446016571064343,0.151306564690885
"193242",30109.2265625,325873.07490921,660345.278674603,23.5456341762154,1,0,0.851096379398261,0.0586435492095868,0.64894837476101,0.0541746335245384
"193257",3199.65218925476,20413.9410036802,57136.6401127577,7.44399780693799,0.888888888888891,0,0.202957674655787,0.0367159612442631,0.117399617590823,0.0641172721478655
"193308",6584.8443107605,93664.7709827423,381132.582755089,15.6210993827626,0.864197530864199,0,0.563488016318202,0.153493115757266,0.499681325685115,0.22574888463989
"193353",7384.65902328491,107931.69139719,195508.350062966,67.0104474152157,0.864197530864199,0,0.56144824069352,0.0979092299847013,0.338687061822798,0.140854047163798
"193365",15714.771232605,266082.155820847,631083.49575448,24.951944686382,1,0,0.81642019377868,0.0351861295257522,0.597323135755257,0.0372211599745063
"193392",1063.62407112122,16184.4276664257,100822.072031379,41.7992308197025,0.296296296296296,0,0.110147883732789,0.0203977562468129,0.183556405353724,0.0147864882090503
"193440",1969.05603504181,38062.3867340088,186429.067434072,55.0200646445897,0.419753086419753,0.185185185185185,0.319224885262619,0.122386537480877,0.387762906309728,0.106692160611856
